ID,SMILES,Fluorescence
358,COC1=CC(=CC(OC)=C1OC)C(=O)NN1C(=O)OC(C)(C)C1(C)O,0
360,COC1=CC=C(C=C1)C(=O)NC1=NC(=O)C2=CC(OC)=C(OC)C=C2N1,0
361,COC1=CC(=CC(OC)=C1OC)C(=O)NC1=CC=CC(=C1)S(=O)(=O)NC1CC1,0
362,CCOC1=CC(=CC=C1OC)C1=NN(CC(=O)NC2=CC=C(C=C2)C(C)=O)N=N1,0
364,COC1=CC=CC(=C1)C(=O)\N=C1\SN2C(C=CC=C2C)=N1,0
365,COC1=CC=C(C=C1)C1=NOC(CC2=CC(OC)=C3OCOC3=C2OC)C1,0
366,CC1=NN(C=C1)C1=CC=C(NC(=O)C2=CC=CC=N2)C=C1,1
367,O=C1NC(=O)C2=C(C=CN=C2N1CC1=CC=CC=C1)C1=CC=CO1,1
368,COC1=CC(CCNC(C)=O)=C(NC(=O)C2=CC(OC)=C(OC)C(OC)=C2)C=C1OC,0
371,CN1CCN(CC1)C(=O)C1=CC(=NC2=CC=CC=C12)C1=CC=CC=N1,0
372,COC1=CC(=CC(OC)=C1OC)C(=O)NC1=NOC2=NC=CC=C12,0
373,CC(=O)C1=CC=CC(OCC(=O)N2CC(=O)NC3=CC=CC=C23)=C1,0
374,OC1=C2C=C(F)C=CC2=NC=C1C(=O)NC1=CC=C(F)C=C1,1
375,ON(=O)=O.COC1=CC=C(C=C1OC)C1=NN=CN1C,0
376,COC1=CC(C\C(N)=N\O)=C(OC)C2=C1OCO2,1
379,COC1=CC(=CC(OC)=C1OC)C1N(CCCN2C=CN=C2)C(=O)C(O)=C1C(=O)C1=CC=C2OCCOC2=C1,0
382,COC1=CC=C(C=C1)C1CC(=O)C2=CN=C(N=C2C1)N1CCN(CCO)CC1,1
384,CC1=CC(NC(=O)CC2N(CCNC2=O)C(=O)C2=CC=CS2)=CC(C)=C1,0
386,CC1=NN2C(CC(=O)NC2=N1)C(=O)NC1=CC=C2OCCOC2=C1,0
387,COCCCN1CNC(NS(=O)(=O)C2=CC=C(NC(C)=O)C=C2)=NC1,0
388,O=C(CC1N(CCOC1=O)C1CCCCC1)NC1=CC=CC=C1,0
390,COC1=CC=C(C=C1)C(=O)NC1=CN=C2SC3=CC(F)=CC=C3N2C1=O,0
391,CCC1=NN2C(S1)=NC=C(NC(=O)C1=CC=CC=C1OC)C2=O,0
394,O=C(C1COC2=CC=CC=C2O1)N1CCC2=CC=CC=C12,0
395,COC1=CC=C(C=C1)N1CC(CC1=O)C1=NN=C(N)O1,0
396,[CH3:1][O:2][C:3]1=[CH:4][CH:5]=[CH:6][CH:7]=[C:8]1[N:9]1[CH:10]=[C:11]([C:20](=[O:21])[NH:22][CH2:23][C:24](=[O:25])[N:26]2[CH2:27][CH2:28][N:29]([CH2:30][CH2:31]2)[C:32]2=[CH:33][CH:34]=[CH:35][CH:36]=[CH:37]2)[C:12]2=[CH:13][CH:14]=[CH:15][CH:16]=[C:17]2[C:18]1=[O:19],0
397,CCN1C=C(C(=O)N2CCN(CC2)C2=CC=C(C=C2)C(C)=O)C2=CC(OC)=C(OC)C=C2C1=O,0
398,CN(C(=O)C1=CN(C)C(=O)C2=CC=CC=C12)C1=CC=CC=C1C,0
400,CCCN(CCC)CCNC(=O)CNC(=O)C1=NN(C2=CC=C(OC)C=C2)C(=O)C2=CC=CC=C12,0
401,CC(C)CC1=CC=C(C=C1)S(=O)(=O)N1CCCC(C)C1,0
402,CCCCN(CC)CCNC(=O)CN1C=NC2=C(C(=C(C)S2)S(=O)(=O)N2CCC(C)CC2)C1=O,0
403,COCCN1C(C(C(=O)N2CCN(CC2)C2=CC=CC=N2)C2=CC=CC=C2C1=O)C1=CC=C(F)C=C1,0
405,CC1=CC=CC(C)=C1NC1=NN=C(C(=O)N1)C(C)(C)C,0
406,CCSC1=NC2=C(C(C3=CC=CC(OC)=C3)C3=C(CCCC3=O)N2)C(=O)N1,0
408,CCN(CC)CCNC(=O)C1CCN(CC1)C1=NC2=CC=C(CC)C=C2S1,0
411,COC1=CC=CC=C1N1C(=O)C2=C(CCS2)N=C1SCC(=O)NC1=NOC(C)=C1,0
412,CC(NC(=O)C(C)(C)C)C1=NC2=CC=CC=C2N1,1
413,CCCCN1C(CCNC(=O)CCC)=NC2=CC=CC=C12,1
415,CC(C)OCCCNC(=O)C1=CC=C2C(=O)N(CCC3=CC=CC=C3)C(=O)NC2=C1,0
416,COC1=CC2=C(C=C1OC)C(=O)N(CCC(=O)NCC1CCCO1)C(=O)N2CC(=O)NC1=CC=C(C)C=C1,1
418,CN1N=CC2=C1N=CN(CC(=O)NC1=CC=C(F)C=C1)C2=O,0
419,BrC1=CC=C2OC(=O)C(=CC2=C1)C1=CSN=N1,0
420,COC1=CC=CC(=C1)N1N=NC(C(N)=O)=C1C,0
422,FC1=CC=C(CN2C=NC3=C(NC4=CC=CC=C34)C2=O)C=C1,0
425,COCCNC(=O)CCC1=NC2=CC=CC=C2N=C1O,0
427,CCOC1=CC=C(NC(=O)C2=C(N)N(N=C2)C(=O)C2=CC=CC=C2)C=C1,0
428,COC1=CC=C(C=C1OC)S(=O)(=O)NC1=CC=CC=C1Br,0
430,COC1=CC=C(NC(=O)C2=CC=C(NC(=O)CCS(=O)(=O)C3=CC=CS3)C=C2)C=C1OC,0
432,COC1=CC=CC(=C1)C1=CC(=NO1)C(=O)N1CCCCC1C,0
433,COC1=CC=C(C=C1OC)C1=CC(=NO1)C(=O)NC1=CC(OC)=C(OC)C(OC)=C1,0
434,CN1N(C(=O)C(NC(=O)C2=NOC(=C2)C2=CC=C3OCOC3=C2)=C1C)C1=CC=CC=C1,0
436,O=C(NC1=CC=C(C=C1)C#N)C1=NOC(=C1)C1=CC=CO1,0
437,CSC1=CC=CC=C1NC(=O)C1=NOC(C)=C1,0
439,CN(C(=O)CN1C2=C(SC=C2)C(=O)N(CCCC(=O)NCC2=CC=C3OCOC3=C2)C1=O)C1=CC=CC=C1,0
440,CN1C(=O)N(C)C2=NC3=CC(NC(C)=O)=CC=C3N=C2C1=O,0
442,COC1=CC=C(C=C1)N(C)C(=O)C1CCN(CC1)S(=O)(=O)C1=CC2=C(CCN2C(C)=O)C=C1Br,0
444,COC1=CC2=C(C(CC(=O)N2)C2=CC=CC=C2F)C(OC)=C1OC,0
445,COC1=CC=CC(C2CC(=O)NC3=C2C(=O)CC(C)(C)C3)=C1OC(C)C,0
446,CCCOC1=CC=C(C=C1OC)C1CC(=O)NC2=C1C(=O)CCC2,0
448,O=C(NCCN1CCOCC1)C1=NN=C(CC2=CC=C3OCOC3=C2)O1,0
449,COC1=CC=C(OC)C(NS(=O)(=O)C2=CC3=C(OC(=O)C4=C3N(C)C=N4)C=C2)=C1,0
451,O=C(N1CCN(CC1)S(=O)(=O)C1=CC=C(C=C1)N1NC(=O)C2=CC=CC=C2C1=O)C1=CC=CO1,0
453,CN1C(=O)N(C)C2=C1C=C(C)C(NC(=O)C1=CC=CC=C1C)=C2,0
454,CCNC1=C(NC(=O)C2=CC(Cl)=CC=C2OC)C(=O)OC2=CC=CC=C12,0
455,CC1=CC=CC=C1OCC(=O)NC1=C(O)C2=CC=CC=C2OC1=O,0
456,CN1C(SC2=CC=CC=C2NC(C)=O)=NC2=C1C(=O)N(C)C(=O)N2C,0
459,CC(C)C1=CC=C(CNC(=O)CN2CCN(CC3=CC=C(F)C=C3)C2=O)C=C1,0
460,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=NN=C(O1)SCC(=O)N1CCOCC1,0
461,CCC1=CC=CC=C1NC(=O)CN1N=NC(C(=O)NCC2=CC=C(OC)C=C2)=C1N,0
463,[CH3:1][CH2:2][CH2:3][CH2:4][N:5]([CH3:6])[CH2:7][CH2:8][CH2:9][NH:10][C:11](=[O:12])[C:13]1=[CH:14][CH:15]=[C:16]([CH:17]=[CH:18]1)[N:19]1[CH2:20][CH2:21][CH2:22][C:23]1=[O:24],0
464,CC1CCN(CC1)C(=O)C1CCCN(C1)S(=O)(=O)C1=CC=CC2=NSN=C12,0
466,COC1=CC=C(C=C1)N1CC2=CC=CC(C(=O)N3CCN(CC3)C(=O)C3=CC=CO3)=C2C1=O,0
467,COC1=CC=C(NC(=O)C(CC(C)C)NS(=O)(=O)C2=CC=C3N(CCC3=C2)C(C)=O)C=C1,0
468,CC(CCC1=CC=CC=C1)NC(=O)CCNS(=O)(=O)C1=CC=C2NC(=O)CCC2=C1,0
469,CCOC1=CC=C(C=C1OC)[C@@H]1N2CCC[C@H]2C(=O)N1C1=CC=C(OC)C=C1,0
470,CN(CC(=O)NCCN1CCN(CC2=CC=CC=C2)CC1)S(=O)(=O)C1=CC=CC2=NSN=C12,0
471,CCC1=CC=CC=C1NS(=O)(=O)C1=CC=C2NC(=O)CC2=C1,0
472,COC1=CC=C(C=C1)N(CC(=O)N1CCN(CC1)C(=O)C1=CC=CO1)S(=O)(=O)C1=C(C)N(C)N=C1C,1
473,COC1=CC=C(C=C1)N(CC(=O)NC1=CC(OC)=CC=C1OC)S(=O)(=O)C1=C(C)ON=C1C,0
474,CC(C)N(CCNC(=O)C1=CN(C)C2=CC=C(C=C2C1=O)S(=O)(=O)N1CCOCC1)CC1=CC=CC=C1,0
477,CCN1C=C(C(=O)N2CCN(C(C)C2)C2=CC=CC(C)=C2)C(=O)C2=CC(=CC=C12)S(=O)(=O)N1CCOCC1,0
478,CC1=CC=CC=C1S(=O)(=O)CC1=CC=C(O1)C(=O)N1CCN(CC1)C1=CC=CC=N1,0
479,COCCNC(=O)CS(=O)CC1=C(C)OC(=N1)C1=CC=CC(C)=C1,0
484,CCN1C(=O)C=C(OCC(=O)N2CCN(CC2)C2=CC=CC=C2F)C2=CC=CC=C12,1
485,COC1=CC(OC)=C(NC(=O)CCCOC2=CC(=O)N(C)C3=CC=CC=C23)C=C1Cl,0
486,CSCC[C@H](N1CC2=CC=CC=C2C1=O)C(=O)NC1=CC=C2OCCOC2=C1,0
488,CN1C(=O)N(C)C2=C(C1=O)C(C)=C(CCC(=O)NCC1=CC=CN=C1)C(C)=N2,0
489,CCN1C(=O)C=C(SCC(=O)NC2=CC=CC(=C2)C#N)C2=CC=CC=C12,0
490,CCN1C(CNC(=O)C2=CC=C(OC)C=C2)=NN=C1SCC(=O)N1CCC2=CC=CC=C12,0
491,CCCCN(CC)CCCNC(=O)C1=CC2=C(N1C)C1=CC=CC=C1N(C)C2=O,0
492,CCCCNC(=O)CN(C)S(=O)(=O)C1=CC=C2N(C)C(=O)N(C)C(=O)C2=C1,1
493,ClC1=CC=C(C=C1)N1C(=O)C2=CC=CN=C2C1=O,0
494,CCCCN(C)CCNC(=O)CN1N=CC2=C1C1=CC(C)=CC=C1OC2=O,0
495,CC(=O)C1=CC=CC(NC(=O)C2=C(Cl)C(C)=NO2)=C1,1
496,CCOC1=CC=C(C=C1)S(=O)(=O)C1=CNC2=CC=C(C)C=C2C1=O,1
497,CC(C)N1C(CC(=O)NC2=CC=CC=C2)C(=O)N(C1=O)C1=CC(C)=CC=C1,0
498,CN1C(=O)OC2=CC(=CC=C12)S(=O)(=O)N1CCCC(C1)C(=O)N1CCN(CC1)C1=C(C)C(C)=CC=C1,0
499,COC1=CC=C(C=C1)C1=NOC(C1)C(=O)N1CCN(CC1)C1=CC=C(F)C=C1,0
500,CCC(C)NC(=O)C1CC(=NO1)C1=CC=CC(OC)=C1,1
502,COC1=CC=CC=C1NC(=O)CN1C=NC2=C(N=NN2CC2=CC=CC=C2F)C1=O,0
504,CC1=NOC2=NC=NC(N3CCC(CC3)C(=O)N3CCN(CC3)C3=CC=CC(Cl)=C3)=C12,0
506,COC1=CC=C(OC)C(NC(=O)CN2C3=CN=NN3C3=CC(Cl)=CC=C3C2=O)=C1,0
509,O=C(CN1N=C(CC2=CC=CN=C2)C2=CC=CC=C2C1=O)NC1=NC=CS1,0
510,O=C(NCCCN1CCOCC1)C1=CC=C2SCCN(CC3=CC=CC=C3)C2=C1,0
512,O=C(CN1N=CC2=C(SC=C2)C1=O)NCCCN1CCN(CC1)C1CCCCC1,0
514,CSC1=CC=CC(NC(=O)CSC2=NC3=C(CCCC3)C(=O)N2)=C1,0
515,COC1=CC(=CC(OC)=C1OC)C(=O)N1CCN(CC1)C1=NC2=CC=CC=C2N2C=CC=C12,1
516,CC1=CC=C2N=C(SC2=C1)N1N(O)C2=CC=CC=C2NC1=O,1
517,COC1=CC(=CC(OC)=C1OC)C1=NOC(=C1)N1N(O)C2=CC=CC=C2NC1=O,0
518,CC1=CC2=NC=C(C(=O)NC3=C(C)C=CC=C3C)C(=O)N2C=C1,0
519,CC1=CN2C(C=C1)=NC=C(C(=O)N1CCN(CC1)C1=CC=CC=C1Cl)C2=O,0
520,CC1=CC2=NC(O)=C(C(=O)NC3CCCCCC3)C(=O)N2C=C1,0
521,CCCN1C2=C(C3=C(CN(CC3)C(C)=O)S2)C(=O)N(C1=O)C1=CC=CC=C1,1
524,COC1=CC=C(C=C1)N(C1CS(=O)(=O)C=C1)C(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCC1,0
525,CCCCC(=O)N(C1CS(=O)(=O)C=C1)C1=CC=C(Br)C=C1,0
526,CCOC1=CC=C(NC(=O)C2=CCN(CC2)S(=O)(=O)C2=CC=C(F)C=C2)C=C1,0
527,CC1=NN(CCCC(=O)NCC2=CC=CC=C2)C(=O)C2=CC3=C(C=CS3)N12,0
528,COC1=CC=CC2=C1C=C1N2C(C)=NN(CC(=O)N2CCCC2)C1=O,1
529,FC1=CC=C2N3C=NN(CC(=O)NCCN4CCOCC4)C(=O)C3=CC2=C1,0
530,CC1=CC=C(NC(=O)CSC2=NC3=CC=CN=C3N2)C(C)=C1,0
531,CCCS(=O)(=O)C1=NC(=C(NCCN(C)C)S1)S(=O)(=O)C1=CC=C(C)C=C1,0
532,CCCSCCCNC(=O)CN1C=CC=C1C(=O)C1=CC=CC=C1,0
533,COCCCNC(=O)CCCN1C(=O)CSC2=NC(C)=CC(C)=C12,0
534,CN1C2=CC=CC=C2C2=C1C(=O)N(CC(=O)NC1CCCC1)N=C2,0
537,CCC(N1C2=CC=CC=C2C2=C1C(=O)N(C)N=C2)C(=O)NCCCN1CCN(C)CC1,1
540,CCC1=NN(CC(=O)NCC2=CC=CS2)C(=O)C2=CC3=C(C=CO3)N12,0
543,COC1=CC=C(OC)C(=C1)S(=O)(=O)NCC1=NN(C(N)=N1)S(=O)(=O)C1=CC(OC)=CC=C1OC,0
545,O=C(CN1C(=O)OC2=CC(=CC=C12)S(=O)(=O)N1CCCC1)NC1=NC=CS1,1
546,CC(C(=O)N1CCC2=C(CC1)C(=O)NC=N2)C1=CC=CC=C1,0
549,CC1=NN(CCC(=O)NC2CCN(C2)C2=NNC(=O)C=C2)C(C)=C1,0
550,CN1N=C(C=CC1=O)N1CCC(C1)NS(=O)(=O)C1=CC=C(Cl)S1,1
551,CC1=CC=C(F)C=C1S(=O)(=O)NC1CCCN(C1)C1=NNC(=O)C=C1,0
552,CCN1N=C(C=CC1=O)N1CCCC(C1)NC(=O)C1(CCCC1)C1=CC=CC=C1,0
554,CN1CCN(CC2CCC3(CCN(CC3)S(=O)(=O)C3=CC=C(F)C=C3F)O2)CC1,0
556,CNC(=O)N1CC2(CC1COCC1=CC=CC=C1)CCCCC2,0
557,FC1(F)C[C@@H](COC2=CC=CN=C2)N(C1)C1CCN(CC1)S(=O)(=O)C1=CC=CS1,0
558,CN1N=C(C=C1C)C(=O)N1CCC(CC1)OC1CCN(C1=O)C1=CC=CC=C1,1
559,CC1=CC=C(NC(=O)[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)C=C1F,0
562,COC1=CC=C(C=C1)S(=O)(=O)N1CCC(CC1)N1C(=O)NC2=CC=CC=C12,0
563,CCC(CC)C(=O)NC1=NOC2=CC=CC=C12,0
565,CN1CCN(CC1)C1=C(N=C(O1)C1=CC=CO1)S(=O)(=O)C1=CC=CC=C1,0
566,CN1C(CCNC(=O)C2=CC=CO2)=NC2=CC(NC(C)=O)=CC=C12,0
567,CCCCOC1=CC=C(C=C1)C1N(CCO)C(=O)C2=C1C(=NN2)C1=CC=CC=C1O,0
568,CCC1=CC=CC=C1N1CC(=O)C(=C1N)C1=NC2=CC=CC=C2N1,0
569,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N1CC(=O)C(=C1N)C1=NC2=CC=C(C)C=C2N1,0
571,COC1=CC=C(OC)C(=C1)N1CC(=O)C(=C1N)C1=NC2=CC=CC=C2N1C,0
573,CC1=CC2=C(C=C1C)C(=O)C=C(O2)C(=O)NCC1=CC=NC=C1,0
576,CC1=NON=C1NC(=O)COC1=CC=C(C=C1)C(C)(C)C,1
577,COC1=CC=CC=C1N1C2CS(=O)(=O)CC2N(C1=O)C1=CC=CC=C1OC,1
578,CCN(CC)C1=CC(=O)N2C(SC=C2C2=CC=C(C)C=C2)=N1,0
579,CCOC1=CC=C(C=C1OCC)C1=NOC(=N1)C1=CC=CO1,0
583,CC1=COC2=CC3=C(C=C12)C(C)=C(CCC(=O)N1CCOCC1)C(=O)O3,0
584,CCN(CC1=CC(=O)OC2=CC=C(OC)C=C12)C1=CC=CC=C1,0
585,CCC1=NON=C1NC(=O)C1=CC=C(Cl)C=C1,0
586,Cl.COC1=CC(=CC(OC)=C1OC)C(=O)N1CCCCC1CCN1CCCCCC1,0
587,CC1=NC2=NC(NC(=O)C3=CC=CC=C3)=NN2C(C)=C1,0
588,O=C1CC(CN1CC1=CC=CS1)C1=NC2=CC=CC=C2N1CC#C,0
589,COC1=CC=C(C=C1OC)S(=O)(=O)N1CCC(CC1)OC1=CC=C2OCOC2=C1,0
590,CC1=CC=C2NC=C(NC(=O)N3CCN(CC3)C3=CC=CC(Cl)=C3)C(=O)C2=C1,0
591,COC1=CC(NC(=O)CN2N=NN=C2C2=CC=CC=C2F)=CC(OC)=C1OC,0
592,CCNC(=O)C1=NN(N=C1CO)C1=CC=CC=C1F,0
593,CCOC1=CC=C(C=C1)N1N=C(CO)C(=N1)C(=O)NCC1CCCO1,0
594,COC1=CC=C(OCC(=O)N(CC2=CC=CO2)CC2=CC=C(C)O2)C=C1,0
596,CN1C2=C(N(CC3=CC(C)=CC=C3)C(SCC(O)CO)=N2)C(=O)NC1=O,0
597,Cl.COC1=CC=CC=C1C(CNC(=O)C1=CC=CS1)N(C)C,0
598,CCOC1=CC=C(C=C1)N(C(=O)C1=CC=NC=C1)S(=O)(=O)C1=CC=C2N(C)C(=O)N(C)C2=C1,0
599,COC1=CC=CC=C1C(=O)N(CC1=CC=CO1)S(=O)(=O)C1=CC=C2N(C)C(=O)N(C)C2=C1,0
600,CC(C)CC(=O)N(CC1=CC=CC=C1)S(=O)(=O)C1=CC=C2N(C)C(=O)OC2=C1,1
601,CC1=CC=C(C=C1)C1=NN2C(=N1)N=C(C)C=C2NCCO,0
602,CC(NC(=O)C1=CC=NC=C1)C1=NC(=NO1)C1=CC(C)=CC=C1,0
604,CCC(C)NC(=O)C1=CC=C2N(CCC2=C1)S(=O)(=O)C1=CC=CC=C1,0
605,CS(=O)(=O)N1CCCC2=CC(=CC=C12)C(=O)N1CCN(CC1)C1=CC=CC=C1,0
606,O=C(CN1C(=O)C2=CC=CC=C2S1(=O)=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1,0
609,CCCCC(=O)NC1=NON=C1C1=CC=C(OC(C)C)C=C1,0
610,CCSC1=NC(=O)C2=C(NC(=O)CC2C2=CC=C(OC(C)C)C=C2)N1C,1
612,CC(C)N(C(=O)CN1C(CN(C)C(C)=O)=NC2=CC=CC=C12)C1=CC=CC=C1,0
615,CCOC1=CC=C2N(C)C(=CC2=C1)C(=O)NC(C)C,1
616,CC(=O)NC1=NN=C(S1)C1CN(C(=O)C1)C1=CC=C(C)C(Cl)=C1,0
617,FC1=CC=C2NC=C(CCN3CC(CC3=O)C(=O)N3CCN(CC3)C3=CC=CC=C3)C2=C1,0
620,CCN(CC)S(=O)(=O)C1=CC(=CC=C1C)C1=NNC(=O)C2=C1CCCC2,0
622,CC1=NN=C(NC(=O)C2=C(C)N=NS2)S1,0
623,COC1=CC=C(C=C1OC)C1=NOC(CCCC(=O)NC2=CC=C(O)C=C2)=N1,0
625,CC1=CC=CC2=C1NC(=O)C2CC1=CC=CO1,0
626,COC1=CC=C(OC)C(CC2C(=O)N(C)C3=CC=CC=C23)=C1,0
627,CCN1C(=O)C(CC2=CC=C(F)C=C2)C2=CC=CC=C12,0
630,CN1CCN(CC1)C1(CNC(=O)C2=CC=C(C)C=C2)CCCCC1,0
631,COC1=CC=C(CC(=O)NCC2=CSC(C)=N2)C=C1,0
632,CC1=NC(CCNC(=O)C2=CC=C(F)C=C2)=CS1,0
636,CC1=CC=C(CN(C(=O)NC2=CC=CC=C2)C2=CC=CC=N2)O1,0
639,COC1=CC=CC=C1N1CC(CC1=O)C1=NC2=CC=CC=C2N1CC(=O)NC(C)C,0
640,CCCN1C(=NC2=CC=CC=C12)C(C)NC(=O)C1=CC=CO1,1
641,CCN1C(=NC2=CC=CC=C12)C1CCCN1C(=O)CC,1
642,CCOC1=CC=C(C=C1)C1=NN=C(O1)SCC(=O)NC(C)C,0
643,CN(C)C(=O)C1CCN(CC1)S(=O)(=O)CC1=CC=CC=C1C,0
644,CC(C)OCCCNC(=O)C1CCN(CC1)S(=O)(=O)CC1=CC(C)=CC=C1,0
647,CCN(CC)S(=O)(=O)C1=CC=C(NC(=O)C2CCCN(C2)S(=O)(=O)C2=CC=CS2)C=C1,0
649,CC1=C(C)N2C(S1)=NC=C(C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1)C2=O,1
650,COC1=CC(NC(=O)C2=CN=C3SC(C)=C(C)N3C2=O)=C(OC)C=C1Cl,1
651,NC(=O)C1=CN=C2SC=C(N2C1=O)C1=CC=CC=C1,0
652,COC1=CC=C(OC)C(=C1)C1=CSC2=NC=C(C(=O)NC3=CC=CC(NC(C)=O)=C3)C(=O)N12,0
653,CSC1=CC=C(C=C1)C1CC(=O)NC2=C1C(C)=NN2,0
654,COC1=CC(=CC(OC)=C1O)C1SCC(=O)NC2=C1C(C)=NN2,0
655,COC1=CC=C(OC)C(=C1)C1CC(=NN1)C1=C(O)NC(=O)N(C2CCCCC2)C1=O,0
659,NC(=O)CSC1=NN=C(O1)C1=CC2=CC=CC=C2N1,1
661,CCOC1=CC=C(C=C1)N1CCCN2C1=NC1=C2C(=O)NC(=O)N1C,0
663,CN1C2=C(N3CCCN(C3=N2)C2=CC=CC(C)=C2C)C(=O)N(CC(C)=O)C1=O,0
666,CCN1C=CC(=N1)C(=O)N1CCCC1C1=CC=CC=C1C,1
667,CCN1N=CC(Cl)=C1C(=O)N1CCCC1C1=CC=C(OC)C=C1,0
669,FC1=CC=C(C=C1)C1CCCN1C(=O)C1=NOC(=C1)C1CC1,0
671,CC(=O)N1CCOC2=CC=C(C=C12)S(=O)(=O)N1CCCC1C1=CC=CC(C)=C1,0
672,COC1=CC(CN2CCCC2C2=CC=CC(F)=C2)=CC(OC)=C1O,0
673,COC1=CC(NC(=O)N2CCCC2C2=CC=CC(C)=C2)=CC(OC)=C1OC,1
674,CC(=O)C1=CC=C(NC(=O)COC2=CC=CC(=C2)C2=NC(C)=NO2)C=C1,0
678,Cl.CCCNCC1=CC(=O)N2N=C(NCC3=CC=CC=C3)N=C2N1,0
680,CC(C)N1C(C)=CC=C(C2=NOC(CCC(=O)NCC3=CC=C(C)C=C3)=N2)C1=O,1
681,CC(C)CC(=O)N1CCN(CC1)C1=NC(C)=NC(NC2=CC=C(C)C=C2)=C1,0
682,COC1=CC=CC=C1NCC1=NN2C(NC3=C(CCC3)C2=O)=N1,0
683,O=S(=O)(N1CCOCC1)C1=CC=C(C=C1)C1=NC(C#N)=C(NC2CC2)O1,0
685,CC(C)C(=O)NC1=NC(=CS1)C1=CC=C2OC(C)C(=O)N(C)C2=C1,0
687,CC1CS(=O)(=O)N(C1=O)C1=CC=C(C=C1)S(=O)(=O)NCCC1=CC=C(F)C=C1,0
688,CC(C)CN1CC(=O)N([C@@H]2CS(=O)(=O)C[C@H]12)C1=CC=C(Br)C=C1,1
689,CN(CC1=CC(=O)NC2=CC=CC=C12)C(=O)NC1=CC=C(C)C(C)=C1,0
691,CCN1CCN(CC1)C(=O)CC1=C(C)N2N=C(N=C2N=C1C)C1=CC=CS1,0
692,CCC1=NN2C(=N1)N=C(C)C(CC(=O)NC1=CC=C(OC)C=C1)=C2C,0
693,ClC1=CC=C(NC(=O)CCN2C=CC(=O)NC2=O)C=C1,1
694,CC1=CC=C(OCCSC2=NC3=C(CCC3)C(=O)N2)C=C1,0
695,CCOC1=CC=C(NC(=O)CC2=CC=CC=C2)C2=CC=CN=C12,0
698,O=S(=O)(N1CCC2=CC3=CC=CC=C3N=C12)C1=CC=C2OCOC2=C1,1
700,COC1=CC=C(CN[C@H]2CS(=O)(=O)C[C@@H]2S(=O)(=O)C2=CC=CS2)C=C1OC,0
701,FC1=CC=C(C=C1)S(=O)(=O)[C@H]1CS(=O)(=O)C[C@@H]1NCC1=CC=CC=N1,1
702,CC(C)OCCCN[C@H]1CS(=O)(=O)C[C@@H]1S(=O)(=O)C1=CC=C(F)C(C)=C1,0
703,ClC1=CC=C(C=C1)S(=O)(=O)[C@H]1CS(=O)(=O)C[C@@H]1N1CCN(CC1)C1=NC=CC=N1,0
705,ClC1=CC(NC(=O)C2=NN=C(S2)C(=O)N2CCC(CC(=O)NCC3CCCO3)CC2)=CC=C1,0
707,CCC1=NC(=NO1)C1=CC(=C(C)S1)S(=O)(=O)N1CCC(CC1)C(=O)NCC1CCCO1,0
708,CC1=NC(=NO1)C1=CC(NC(=O)C2CN(C(=O)C2)C2=CC=CC=C2)=C(C)S1,0
709,CC(C)N1N=C(C)C(=C1C)S(=O)(=O)N1CCN(CC1)C(=O)C1=CC=C(C=C1)N(C)C,0
711,OC(=O)C(F)(F)F.COC1=CC=C(C=C1OC)S(=O)(=O)NC1=CC(=CC=C1N1CCNCC1)C(=O)N1CCCC1,0
712,CNC(=O)N1CCCC(C1)C1=CC=CC(=C1)C(=O)NC1=CC=CC(OC)=C1,0
714,COC1=CC(OC)=CC(NC(=O)C2=CC=C3N(CCC3=C2)C(=O)C2CC2)=C1,1
720,CN1C2=C(C=C(S2)C(=O)N2CCC(C2)C2=CC=CC=C2)C(=O)N(C)C1=O,0
721,COC1=CC=C(C=C1)S(=O)(=O)N1C=C2C(=N1)N(C(C)C)C(=O)N(C(C)C)C2=O,0
724,COC1=CC=C(C=C1S(=O)(=O)NCCC1=CC=CO1)C1=CC(C)=NO1,0
725,CC1=NOC(=C1)C1=CC=C(S1)S(=O)(=O)NC1=CC=CN=C1,0
726,CSC1=CC=CC(=C1)N1C2CS(=O)(=O)CC2N(CC2=CC=CC(C)=C2)C1=O,0
727,CCOC1=CC=C(C=C1)N1C2CS(=O)(=O)CC2N(CC2=CC=CC=C2Cl)C1=O,0
728,CCC1=CC=C(NS(=O)(=O)C2=CC=C(C=C2)N2CCCC2=O)C=C1,0
729,CC1=CC=CC(N2CCN(CC2)C(=O)C2=CC=CC(=C2)N2CCCS2(=O)=O)=C1C,0
730,COC1=CC=C(CCNC(=O)CCS(=O)(=O)C2=CC=C3N(C)C(=O)CC3=C2)C=C1OC,0
731,CCN(CC1=CC(=O)N2C=CSC2=N1)C1=CC=CC=C1,0
732,CC(C)CC(=O)NC1=CC=CC=C1SCC1=CC(=O)N2C=C(C)SC2=N1,0
733,CCCCC(=O)NC1=NN=C(SCC2=CC(=O)N3N=C(C)SC3=N2)S1,0
