ID,SMILES,Transmittance(340),Transmittance(450),Fluorescence(340/450),Fluorescence(>480)
1455,COC1=CC=C(OC)C(NC(=O)N2CCC(C2)N(C2CCOCC2)C(C)=O)=C1,0,0,0,0
1457,CC(=O)N(C1CCN(C1)C(=O)NC1=CC=CC(F)=C1C)C1CCOCC1,0,0,0,0
1459,ClC1=CC=C(S1)S(=O)(=O)N1CCC(C1)N(C1CCOCC1)C(=O)C1CC1,0,0,0,0
1471,COCC(=O)N(C1CCN(C1)C(=O)C1=CC=C(C)S1)C1CCOCC1,0,0,0,0
1475,COCC(=O)N(C1CCN(C1)C(=O)C1=CC=C(OC)N=C1)C1CCOCC1,0,0,0,0
1486,CN(C)C(=O)N1CCCC(C1)N(C1CCOCC1)C(=O)CCC1CCCCC1,0,0,0,0
1487,COC1=CC=C(C(=O)N2CCCC(C2)N(C2CCOCC2)C(C)=O)C(OC)=N1,0,0,0,0
1496,CC(=O)N(C1CCOCC1)C1CCCN(C1)C(=O)C1=CC=CC2=C1C=CN2,0,0,1,0
1500,CC(=O)N(C1CCOCC1)C1CCCN(C1)C(=O)C1=NOC(C)=C1CN1C=C(C)C=N1,0,0,0,0
1502,COCC(=O)N(C1CCOCC1)C1CCCN(C1)C(=O)C1=CC=C(CN2C=NC=N2)O1,0,0,0,0
1506,CC1=C(C=NN1C(F)F)S(=O)(=O)N1CCCC(C1)N(C1CCOCC1)C(=O)C1CC1,0,0,0,0
1523,CC1=NNC(=N1)[C@@H]1C[C@@H](CN1C(=O)C1=CSC=N1)NC(=O)C1=CC=CC=C1,0,0,0,0
1532,CC1=CC=C(C=N1)C(=O)N1CCC[C@H]1CN1C=C(N=N1)C(=O)N1CCC2=CC=CC=C2C1,0,0,0,0
1556,COC1=CC(OC)=CC(CC(=O)N2C[C@@H](NC(=O)C3=CC=CC=C3)[C@@H](C2)C2=NC(C)=NN2)=C1,1,0,0,0
1564,FC1(F)C[C@@H](CN2C=C(N=N2)C(=O)N2CCCC2)N(C1)C(=O)CC1=CC=CN=C1,0,0,0,0
1566,COCCNC(=O)C1=CN(C[C@@H]2CC(F)(F)CN2C(=O)C2=CC=NC(C)=C2)N=N1,0,0,0,0
1567,COC1=CC=CC(C(=O)N2CC(F)(F)C[C@H]2CN2C=C(N=N2)C(=O)N2CCCC2)=C1OC,0,0,0,0
1573,CC1=NNC(=N1)[C@]12CN(CC3=CC=CC=C3)C[C@H]1CN(C2)C(=O)C1=C(C)N=CO1,1,0,0,0
1577,COC1=CC=C(C(=O)N2CC3(C2)CN(CC3C2=NC(C)=NO2)C(C)=O)C(OC)=C1,0,0,0,0
1587,CCS(=O)(=O)N1CC(C2=NC(C)=NO2)C2(CN(CC3=CC=C(C=C3)C(F)(F)F)C2)C1,0,0,0,0
1598,CN(C)CC1CN(CC11CN(C1)C(=O)C1=NC=CC=C1F)C(=O)C1=CC=CC=C1,0,0,0,0
1600,CCN1N=CC=C1C(=O)N1C[C@H]2CCCC(=O)N[C@H]2C1,0,0,0,0
1602,CC1=CN(CC2=C(C)ON=C2C(=O)N2C[C@H]3CCCC(=O)N[C@H]3C2)N=C1,0,0,0,0
1607,CN1C=CC(=N1)C(=O)N1C[C@H]2CCCC(=O)N(CC3=CC=CC=C3)[C@H]2C1,0,0,0,0
1608,O=C(CCN1C=CN=C1)N1C[C@H]2CCCC(=O)N(CC3=CC=CC=C3)[C@H]2C1,0,0,0,0
1619,O=C(CCC1=CC=CC=C1)N1C[C@H]2CCCC(=O)N(CC3=CC=CC=C3)[C@H]2C1,0,0,0,0
1625,COCCNC(=O)C1=C2C[C@@H](CN2N=C1)NC(=O)CC1CC1,1,0,0,0
1636,O=C(NCC1=CC=CC=C1)C1=NN2C[C@H](CC2=C1)OC1=CC=CN=C1,0,0,0,0
1642,CCN(CC)CCNC(=O)C1=NN2C[C@H](CC2=C1)OC1=CC=NC=C1,0,0,0,0
1648,CC1=C(OC=N1)C(=O)N[C@@H]1CN2N=C(C=C2C1)C(=O)NCC1=CC=CC=C1,0,0,0,0
1651,COCCNC(=O)C1=NN2C[C@H](CC2=C1)NS(=O)(=O)CC1=CC=CC=C1Cl,1,0,0,0
1653,CN(C)C(=O)C1=NN2CCN(CC2=C1)S(=O)(=O)C1=CC=CC2=CC=CN=C12,0,0,0,0
1664,COCCNC(=O)C1=NN2CCN(CC2=C1)S(=O)(=O)CC1=CC=CC=C1Cl,0,0,0,0
1674,CC(C)CN1C2=NN(CC(=O)NC3CCCC3)C(=O)N2C2=CC(=CC=C2C1=O)C(=O)NC(C)C,0,0,0,0
1681,CCC(C)NC(=O)C1=CC=C2C(=O)N(C3CC3)C3=NN(CC(=O)NC(C)C)C(=O)N3C2=C1,1,0,0,0
1693,CCN1C(=O)N(N=C(C2=NOC(=N2)C(=O)N2CCCCC2)C1=O)C1=CC=C(C)C=C1,0,0,0,0
1708,CC(C)NC(=O)COCC1=NN=C(S1)C(=O)NC1=CC=CC(F)=C1,0,0,0,0
1710,CC1=CC=C(NC(=O)C2=NN=C(CCCC(=O)NCCN3CCCC3)S2)C=C1,0,0,0,0
1722,COC1=CC=C(CNC(=O)CCN2N=NC3=CC(=CC=C23)S(=O)(=O)N(C)C)C=C1,0,0,0,0
1723,CN(C)S(=O)(=O)C1=CC=C2N(CCC(=O)NC3=CC=C(NC(C)=O)C=C3)N=NC2=C1,0,0,0,0
1727,COCC(=O)NC1=CC=C(OC)C(=C1)N1C=NN=N1,0,0,0,0
1728,COC1=CC=CC=C1C(=O)NC1=NC2=CC=C(C=C2S1)S(=O)(=O)N(C)C,0,0,1,0
1733,O=C(CN1C(=O)N(CC2=CC=C3OCOC3=C2)C(=O)C2=NC=CC=C12)NC1=CC=CC=C1,0,0,0,0
1735,FC1=CC=C(CN2C(=O)N(CC(=O)N3CCN(CC3)C3=CC=CC=C3)C3=CC=CN=C3C2=O)C=C1,0,0,0,0
1737,O=C(N1CCN(CC1)C1=CC(=O)N2N=C(SC2=N1)C1=CC=CC=C1)C1=CC=CO1,0,0,0,0
1748,CC1=CC2=C(OCC(=O)N2)C=C1S(=O)(=O)N1CCN(CC1)C(=O)CC1=CC=C(F)C=C1,0,0,0,0
1752,CC1=CC2=C(OCC(=O)N2)C=C1S(=O)(=O)N1CCN(CC1)C(=O)C1=CC=C(F)C=C1,0,0,0,0
1757,CC1=CC2=C(OCC(=O)N2)C=C1S(=O)(=O)N1CCN(CC1)C(=O)COC1=CC=C(Cl)C=C1,0,0,0,0
1763,CCN(CC)C(=O)C(C)SC1=CC(=NC=N1)C1=CC=CC=C1,0,0,0,0
1769,COC1=C2OC(=CC2=CC=C1)C(=O)N(C)C1=CC=CC=C1,0,0,0,0
1779,CN(C)S(=O)(=O)C1=CC=C2N(CCC2=C1)C(=O)C1=CC=C(NS(C)(=O)=O)C=C1,0,0,0,0
1783,CCC1=C(C)NC2=C(C(COC)=NN2C1=O)C1=CC=C(OC)C(OC)=C1,0,0,1,0
1785,CC(=O)N1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(=O)NC1=NC=CS1,0,0,0,0
1789,CCOC1=CC=C(C=C1)S(=O)(=O)NCCCN1CC(C)CC(C)C1,0,0,0,0
1801,COC1=CC=CC=C1NC1=NC=CC=C1C#N,0,0,1,0
1803,FC1=CC=CC=C1NS(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O,0,0,0,0
1811,CCC(N(C1=CC=CC(Cl)=C1)S(C)(=O)=O)C(=O)NCC1CCCO1,0,0,0,0
1812,Cl.COC1=CC=C2C=CC=CC2=C1CNC(C)C,0,0,1,0
1814,O=C1N(CC2=CC=CO2)C=CC2=NC(=NC=C12)N1CCOCC1,0,0,1,0
1818,CC(CNS(=O)(=O)C1=C(C)C=C(C)C=C1C)N1N=C(C)N=C1C,0,0,0,0
1839,CC1CCCN(C1)C1=NC2=C(C(C(C#N)C(=O)N2)C2=CC=C(F)C=C2)C(=O)N1,0,0,1,0
1842,FC1=CC=CC=C1NC(=O)CC1N2N=CN=C2NC1=O,0,0,0,0
1845,CC1=C(SC(NS(=O)(=O)C2=CC=CC=C2)=N1)C(=O)N1CCN(CC1)C1=CC=CC=N1,0,0,0,0
1862,CC1=CC=C(C=C1S(=O)(=O)N1CCCCC1)C(=O)NC1=CC=C2OCOC2=C1,0,0,0,0
1866,COC1=CC=CC(=C1)N1CC(CC1=O)C(=O)NC1CCCCC1,0,0,0,0
1872,CNC(=O)CN(C1=CC=C(Cl)C=C1)S(=O)(=O)C1=CC=C(OC)C(OC)=C1,0,0,0,0
1873,CC1=CC=CC(C)=C1OCC(=O)NCC1CCCO1,0,0,0,0
1874,COC1=CC=C(NS(=O)(=O)C2=CC=C(SC)C=C2)C(OC)=C1,0,0,0,0
1876,COC1=CC=C2OC(=O)C(=CC2=C1)C(=O)NC1CCCCC1C,0,0,1,0
1887,CC1=CC=C(F)C(NC(=O)C2=CC=C(F)C=C2)=C1,0,0,0,0
1889,CN(C)S(=O)(=O)C1=CC(=CC=C1)C(=O)N(C)C1=CC=CC=C1,0,0,0,0
1904,CC1=CC=C(NC(=O)C2=CC=CC=C2F)C=C1F,0,0,0,0
1910,O=C(COC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1)N1CCN(CC2=CC=CC=C2)CC1,0,0,0,0
1914,CN(C)S(=O)(=O)C1=CC=C(NC(=O)C2=CC=CC=N2)C=C1,0,0,0,0
1924,COC1=CC=C(NC(=O)C2=CC=C(NS(C)(=O)=O)C=C2)C(OC)=C1,0,0,0,0
1928,Cl.CC(=O)C1=CC=CC=C1OCC(O)CN1CCCCC1,0,0,0,0
1929,COC1=CC=C(NC(=O)C2CCCN(C2)S(=O)(=O)C2=CC=CC=C2)C=C1,0,0,0,0
1935,CNC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(F)C=C1,0,0,0,0
1941,Cl.CCC(=O)C1=CC=C(OCC(O)CN2CCCCC2)C=C1,0,0,0,0
1943,CCN(CC(=O)NC1CCCC1)S(=O)(=O)C1=CC=C2C=CC=CC2=C1,0,0,0,0
1960,O=C(CSC1=CC=CC=C1)N1CCN(CC1)C(=O)C1CCCO1,0,0,0,0
1963,O=C(N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1)C1=CC2=CC=CC=C2OC1=O,0,0,1,0
1970,CC1=C(C(=O)N2CCN(CC2)C(=O)C2CCCO2)C(C)=NO1,0,0,0,0
1989,CC1=CC(=NO1)N1C(=O)C2=CC=C(C=C2C1=O)C(=O)NC1=NC=CS1,0,0,0,0
1990,CCOC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NCC1CCCO1)C1=CC=C(F)C=C1,0,0,0,0
1993,O=C(NCC1=CC=CC=N1)C1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1,0,0,0,0
2006,COC1=CC=C(C=C1I)S(=O)(=O)N1CCN(CC2=CC=C3OCOC3=C2)CC1,0,0,0,0
2022,COC1=CC=CC=C1C(=O)NC1=CC=C2C(=O)N(CC(C)C)C(=O)C2=C1,1,0,1,0
2023,COC1=CC=CC=C1NC(=O)C1=CC=C2C(=O)N(C)C(=O)C2=C1,0,0,0,0
2041,CC1=CC=CC=C1C1CC(=NN1S(C)(=O)=O)C1=CC=CC(NS(C)(=O)=O)=C1,0,0,0,0
2047,CN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(I)C=C1,0,0,0,0
2048,COC1=CC(=CC(OC)=C1OC)C(=O)NC1=CC=CC=C1N1CCN(CC1)C(C)=O,0,0,0,0
2049,CCOC1=CC=C(C=C1C)S(=O)(=O)N1CC(C)CC(C)C1,0,0,0,0
2053,COC1=CC=C(C)C=C1S(=O)(=O)N1CCCC(C1)C(=O)N1CCN(CC1)C1=CC=CC=C1F,0,0,0,0
2054,ClC1=CC=C(NC(=O)NCC2=CC=CS2)C=C1,0,0,0,0
2059,ClC1=CC=CC=C1C(=O)NC1=CC=CC(=C1)C(=O)N1CCOCC1,0,0,0,0
2062,COC1=CC=C(C=C1OC)S(=O)(=O)N(C)C1=CC=C(C=C1)C(=O)NC1=CC=CC(=C1)N(C)S(C)(=O)=O,0,0,0,0
2092,FC1=CC=CC=C1NC(=O)CN1CCC2=CC=CC=C2C1,0,0,0,0
2095,FC1=CC=CC=C1N1N=NN=C1SCC(=O)NC1=CC=CC=C1,0,0,0,0
2121,NC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(C=C2)N2CCCC2=O)C=C1,0,0,0,0
2131,COC1=CC(=CC(OC)=C1OC)C(=O)NS(=O)(=O)C1=CC=C(N)C=C1,0,0,0,0
2132,FC1=CC=C(C=C1C(=O)NC1CCCCC1)S(=O)(=O)N1CCOCC1,0,0,0,0
2133,CCCNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)NCC1CCCO1,0,0,0,0
2140,CC1=NN2C(N=C(C)C=C2N2CCN(CCO)CC2)=C1C1=CC=C(C)C=C1,0,0,0,0
2153,CSC1=CC=C(C=C1)S(=O)(=O)N1CCCC(C)C1,0,0,0,0
2154,CCNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)NC1=C(C)N(C)N(C1=O)C1=CC=CC=C1,0,0,0,0
2159,CCOC1=CC=C(C=C1)C(=O)NC1=CC=CC(=C1)C(=O)N(CC)CC,0,0,0,0
2173,COC1=CC=C(CNS(=O)(=O)C2=CC=C(SC)C(=C2)C(=O)N2CCCC2)C=C1,0,0,0,0
2178,CCCC(=O)NC1=CC=CC(=C1)C(=O)NC(C)CC,0,0,0,0
2183,CN(C)S(=O)(=O)C1=CC=C(F)C(=C1)C(=O)N1CCC2=CC=CC=C12,0,0,0,0
2195,CCNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)N1CCN(CC1)C1=CC=CC=C1,0,0,0,0
2198,COC1=CC=C(NC(=O)C2=CN=C3C=CC=CC3=C2O)C=C1OC,0,0,0,0
2212,CC1=NN(C(=O)C1)C1=CC=C(C=C1)S(N)(=O)=O,0,0,0,0
2245,N#CC1=C(OC(=N1)C1=CC=CS1)N1CCOCC1,0,0,1,0
2246,CC1(C)C2CCC1(C)C(C2)NC(=O)C1=CC=C(F)C=C1,0,0,0,0
2248,CCCN1N=NN=C1NC(=O)COC1=CC(C)=CC=C1C(C)C,0,0,0,0
2249,CCN1C=NC2=C(C(C)=C(S2)C(=O)NC2=CC=CC=C2OC)C1=O,0,0,1,0
2250,CC(C)C1=CC=CC=C1OCC(=O)C1=CC=C(O)C=C1O,0,0,0,0
2252,CC(=O)CSC1=NN=C2C=CC=CN12,0,0,1,0
2253,O\N=C\CC1=C(C2=CC=CC=C2N1)C1=CC=CC=C1,0,0,0,0
2279,COC1=CC=C(C=C1)C1CC(=NN1C(=O)CN1CCCC1)C1=CC=CS1,0,0,1,0
2281,CCNC1=NC(NC(C)(C)C)=NC(OCCNC(=O)NC2=CC=CC=C2)=N1,0,0,0,0
2294,CC(C)OC1=CC=CC=C1NS(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O,0,0,0,0
2296,Cl.Cl.COC1=CC=CC=C1OCC(O)CN1CCN(CC1)C1=CC=CC=C1F,0,0,0,0
2297,CC1=C(Cl)C=CC=C1NS(=O)(=O)C1=CC=C(N)C=C1,0,0,0,0
2298,CC(C)C(=O)N1CCN(CC2=NC3=CC(NC(C)=O)=CC=C3N2C)CC1,0,0,0,0
2303,CN1C=C(C(=O)NC2=CC(NC(C)=O)=CC=C2)C(=O)C2=CC=CC=C12,0,0,0,0
2308,CS(=O)(=O)NC1=CC=C(Cl)C(=C1)C(=O)NC1=CC=CC=C1C(N)=O,0,0,0,0
2319,O=C1N(CCC2=CC=CC=C2)C=CC2=C1C=NC1=NC(=NN21)C1=CC=NC=C1,0,0,1,0
2327,CCN1C(=O)N(C)C2=C(N3C=C(C)N(C3=N2)C2=CC=C(C=C2)C(N)=O)C1=O,0,0,0,0
2329,CC1=NN2C(N=C(C)C=C2N2CCN(CCO)CC2)=C1C1=CC=CC=C1,1,0,0,0
2340,CC1CN(CC(C)O1)S(=O)(=O)C1=CC=CC(=C1)C(N)=O,0,0,0,0
2350,CN(CC1=CC=C(C)C=C1)C(=O)C1=CC=CO1,0,0,1,0
2352,CC1CC2=CC=CC=C2N1C(=O)C1CCCN(C1)S(=O)(=O)N(C)C,0,0,0,0
2358,O=S(=O)(N1CCN(CC1)C1=CC=C(NC2=CC=NC=C2)N=N1)C1=CC=CS1,0,0,1,0
2359,COC1=CC=C(C=C1)N1CC(CC1=O)C(=O)N1CCN(CC1)C(C)=O,0,0,0,0
2365,CC1=CC=C(C=C1)C(=O)N1CCN(CC1)C1=CC=C(NC2=CC=NC=C2)N=N1,0,0,1,0
2371,CC(NC(=O)CNC(=O)C1CCCCC1)C1=CC=CC=C1,0,0,1,1
2377,CC(N(C1=CC=C(Cl)C=C1)S(C)(=O)=O)C(=O)NCCN1CCOCC1,0,0,0,0
2379,COC1=CC=CC=C1NC(=O)N1CCN(CC1)C1=CC(=NC=N1)N1C=CC=N1,0,0,0,0
2380,CC(C)C12OC3C(O)C4CC3C1C4C(=O)N2C1=CC=C(Cl)C=C1,0,0,0,0
2384,COC1=CC=CC=C1N1C=CC2=C(C=NC3=NC(C)=NN23)C1=O,0,0,0,0
2387,CC1=NN(C(C)=C1)C1=CC(=NC=N1)N1CCN(CC1)C(=O)NC1=CC=C(F)C=C1,0,0,0,0
2392,CCNC1=CC(=NC(C)=N1)N1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1,0,0,0,0
2397,COC1=CC=C(C=C1OC)C1=NN2C(CN3CCCCCC3)=NN=C2S1,0,0,1,0
2410,CC1=C(C)C2=C(NC3=CC=C(F)C=C3)N=CN=C2N1CCO,0,0,0,0
2418,CC1CCCN(C1)C1=NC2=C(C(C(C#N)C(=O)N2)C2=CC=CC=C2F)C(=O)N1,0,0,1,0
2420,COCC(C)NC(=O)C1=NOC(=C1)C1=CC=C(C)C=C1,0,0,0,0
2430,COCC1=NN2C(NC=C3C2=CC=NN=C3O)=C1C1=CC=C(F)C=C1,0,0,1,0
2431,CC1=C(CC(=O)N2CCC(CC2)C(N)=O)C(=O)OC2=CC(O)=CC=C12,0,0,1,0
2446,COC1=CC=C(NC(=O)N2CCN(CC2)C2=CC(=NC(C)=N2)N2C=CC=N2)C(C)=C1,0,0,0,0
2447,COC1=CC(C)=CC=C1S(=O)(=O)NC1=CC=CN=C1,0,0,0,0
2451,CCNC1=NC(C)=CC(=N1)N1CCN(CC1)C(=O)C1=CC=C(Br)C=C1,0,0,1,1
2458,CCS(=O)(=O)N1CCN(CC1)C1=CC=C(NC2=CC=NC=C2)N=N1,0,0,1,0
2463,CN(C)CCN1C=CC2=C(C=NC3=C(C(C)=NN23)C2=CC=C(Cl)C=C2)C1=O,0,0,0,0
2466,O=C(CC1=CC=CS1)N1CCCC(CNC(=O)C2=CN3N=NN=C3C=C2)C1,0,0,0,0
2481,Cl.COC1=CC(NC(=O)[C@@H](N)C(C)C)=CC=C1O,0,0,0,0
2495,CCC1=NC2=CC=NN2C(NCC(N2CCOCC2)C2=CC=C(C)O2)=C1,0,0,0,0
2499,CN1C=NC=C1C(=O)NCC1CCCN(C1)S(=O)(=O)C1=CC(C)=CC=C1C,0,0,0,0
2502,COC1=C(C)C=C(C=C1C)C1=CC=CC(=N1)C(C)O,0,0,0,0
2517,CCCCC1=NC(C)=CC(NCCNC(=O)C2=CC=C(Cl)C=N2)=N1,0,0,0,0
2518,CN(CC1CCN(CC2=CC=CC=C2)CC1)C(=O)C1=C2CCCCN2N=C1,0,0,0,0
2525,CC(C)CC(C)(C)NC(=O)C1=C(O)N=C(C)C(C)=C1,0,0,0,0
2537,O=C(NCC1=NNC(=O)N1)NC1(CN2CCCCC2)CCCCC1,0,0,0,0
2540,CCC1=NOC(NC(=O)C2CCN(CC2)C(=O)C2=CC=CC(OC)=C2)=C1C,0,0,0,0
2549,CN(CC1CN(C2CCCC2)C(=O)C1)C(=O)C1=C(C)OCCO1,0,0,0,0
2550,O=C(C1CCN(CC1)C1CCS(=O)(=O)C1)N1CCC(CC1)C1=NOC=N1,0,0,0,0
2551,CN(C)C1=NC2=C(CCCC2)C(=N1)C1=CNN=C1,0,0,0,0
2554,CCC1=CC(=NC(=N1)N(C)C)C1=CC=NN1C,0,0,1,0
2566,CC(C)OC1=CC=C(C=C1)C(=O)N1CC(=O)N(CC1C)C1=CC=C(C=C1)C#N,0,0,0,0
2571,CN1CCN(C(C1)C1=CC=CC=C1)C(=O)C1=CC=CC(=C1)N1CCNC1=O,0,0,0,0
2579,O=C(NC(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCC2(CCC(=O)N2)CC1,0,0,0,0
2581,CC(C)N1C=CC(=N1)C(=O)N(C)C(C)C1=NC(C)=NO1,0,0,0,0
2585,CS(=O)(=O)CCC(=O)N1CCC(CC1)(N1CCCCC1)C(N)=O,0,0,0,0
2587,CN1C=C(Cl)C=C1C(=O)N1CCN(CC2=CC=CC=C2F)C(=O)C1,0,0,0,0
2590,CCC(=O)N1CCC(CC1)NS(=O)(=O)C1=CC=NN1C(C)C,0,0,1,0
2596,COC1=CC=C2CC(CNC(=O)C3=CC=C4C(=O)N(C)C=NC4=C3)COC2=C1,0,0,0,0
2610,CC1=NOC(=C1)C1=CC=C(O1)S(=O)(=O)N1CCC(CC1)C(O)C1=CC=CS1,0,0,0,0
2623,CN(CC1=CC2=CC(F)=CC=C2N1)C(=O)C1(C)CCCCO1,0,0,0,0
2626,CSCC1CCCN(C1)C(=O)NCC1=C(C)N(C)N=C1,0,0,0,0
2630,Cl.O=C1N(CCN2C=CC=C2)N=C(C2CCCNC2)N1C1=CC=CC=C1,0,0,1,0
2642,CC1=C(CC(=O)N2CCN(CC2)C2CN3CCC2CC3)C(C)=NN1,0,0,0,0
2644,O=C(N1CCN2C(COC2=O)C1)C1=C(C=CS1)S(=O)(=O)N1CCCC1,0,0,0,0
2645,CO[C@H]1CN(C[C@@H]1O)S(=O)(=O)C1=CC=C(NC(C)=O)C=C1,0,0,0,0
2648,OC=O.COC1CCN(C1)C(=O)C1CCN(CC1)C(C)C,0,0,0,0
2650,CN(C)C(=O)N1CCC(CC1)C(=O)NC(C1CC(O)C1)C1=CN(C)N=C1,0,0,0,0
2657,CCN1N=CN=C1C(NC(=O)NC1=CC(OC)=CC=C1N1C=NN=N1)C1CC1,1,1,0,0
2668,O=C(N1CCC2=C(N=CN2)C1C1=CC=CN=C1)C1=NNC2=C1CCCC2,0,0,0,0
2671,Cl.CNCC(=O)NC1CCCC2=C1C=NN2C1=CC=CC(C)=C1C,0,0,0,0
2697,O=C(NCC1CN(CC2CCN(CC3CC3)CC2)C(=O)CO1)C1=CNC(=O)C=C1,0,0,0,0
2704,FC1=CC=C2NC(CN3CCN4C(COC4=O)C3)=CC(=O)C2=C1,0,0,0,0
2721,CCC1CN(CCN1C(C)C)S(=O)(=O)CCOC1=CC=CC=C1F,0,0,0,0
2724,CN1N=C(C=CC1=O)C(=O)N1CCC2(CC1)CN(CCO2)C1CCSC1,0,0,0,0
2726,CN(C)CCN(CC1=C(C)C=CS1)C(=O)CN1C=C(Cl)C(C)=N1,0,0,0,0
2728,CCS(=O)(=O)NCC(C)N(C)CC1=CC(C)=CC(C)=N1,0,0,0,0
2736,CC(N1C=NC=N1)C(=O)NC1CCN(CC2=CC=NC=C2)CC1,0,0,0,0
2739,Cl.CCC[C@H](N)C(=O)NCCC1=NN=CN1C(C)C,0,0,0,0
2741,CC1=NC2=C(CN(CC2)C(=O)[C@@H]2C[C@H]3C[C@@H]2C=C3)N1,0,0,0,0
2742,CC(N(C)C1CCCCC1)C(=O)NCCC1=NNC(=O)N1C,0,0,0,0
2745,CCC1=NN=C(CN(C)C(=O)C2=C(Cl)C(C)=NN2C)O1,0,0,0,0
2750,CC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(=O)N1CCCN2CCC[C@H]2C1,0,0,0,0
2782,COC1=CC=C(CC(=O)N2CCCC(C2)C2=NC=CN2C)C=C1,0,0,0,0
2787,CC1=C(CCN2CCCN(CC2)C(=O)C2CCC(=O)NC2)C(C)(C)CCC1,0,0,0,0
2810,O=C(CC1CCS(=O)(=O)CC1)NCC1COC2=CC=CC=C2C1,0,0,0,0
2816,CC(C)C(O)C1CCN(CC1)C1=NC(C)=NC(O)=C1Cl,0,0,0,0
2824,CC(=O)NCCCC(=O)NCC1=CC=C2NC=NC2=C1,0,0,0,0
2831,Cl.ClC1=CC=CC=C1C1(CC1)NC(=O)CC1CCNC1,0,0,0,0
2864,CC1=C(C=NN1C1=CC=CC=N1)C(=O)N1CCOC(C1)C1=CC=C(F)C=C1,0,0,0,0
2872,FC1=CC=C(CN2CCN(CCN3C[C@H]4CC[C@@H]3C4)CC2=O)C=C1,1,0,0,0
2881,CN1N=CC=C1C(O)C1=NN2CCN(CC3=CC=CC4=C3NC=C4)CC2=C1,0,0,0,0
2887,CN1C=C(SCC(=O)NCC2(C)CCOCC2)C2=CC=CC=C12,0,0,0,0
2894,CCOC1=CC=C(CN2CCCN(CC2)C(=O)C2CC22CCCC2)C=N1,0,0,0,0
2896,COC1=CC=C(C=C1)C1(CNC(=O)NCCNS(C)(=O)=O)CCCC1,1,1,0,0
2906,CC1=CC=CC=C1OCC(O)C(=O)N1CCC2=C(C1)C(=NN2)C1CC1,1,0,0,0
2914,CC(CN(C)CC1=CC=C(O1)C1=CC=C2COC(=O)C2=C1)N1CCOCC1,1,0,1,0
2921,CN(C)C(=O)CC(O)C1=NN2CCN(CC3=CC=C(N=C3)N(C)C)CC2=C1,0,0,1,0
2927,CC(C)CC1=NC2=CC=CC=C2N1C(C)C(=O)NCCCN1C=CC=CC1=O,0,0,0,0
2938,COC1CCN(CC1)C(=O)C1=CC=C(C=C1)C1=CC=C(CNC(C)=O)C=N1,0,0,0,0
2944,COCCN(C)CC(=O)NC(C)CC1=CC=CC(C)=N1,0,0,0,0
2962,Cl.CC1=CC(=NC(=N1)C1=CC=CC=C1O)N1C[C@@H]2NCCO[C@H]2C1,0,0,1,0
2968,Cl.FC1=CN=CC=C1C1=CC(=CC=C1)C(=O)N1CC[C@H]2CNC[C@@H]12,0,0,0,0
2975,COC1=CC=CC(OC)=C1C1=NC(C)=C(C)C=C1C(N)=O,0,0,0,0
2976,O=C1NC2=CC=CC=C2N1C1CCN(CCCC2=CC=CN=C2)CC1,0,0,0,0
2986,CC(=O)N1CCCC1C(=O)NC1=CC2=C(NC(=O)N2)C=C1N1CCCC1,0,0,1,0
2988,CN(C)C(=O)C1=CC=CC(=N1)N1CCCC(C1)C1=CC=CC=C1,0,0,1,0
2990,CC1=C(OCCO1)C(=O)N1CCN(CC1)C1=NC=NC(C)=C1C,0,0,0,0
2992,FC(F)(F)CCC(=O)NCC1=CC(=NN1)C1=CC=CC=C1,1,1,0,0
3003,CCC1N(CCNC1=O)S(=O)(=O)C1=CC(=CC(C)=C1C)C(C)(C)C,0,0,0,0
3008,CN(CC1=CC(=NO1)C1=CC=NC=C1)C(=O)C1=CC=C(C=C1)N(C)S(C)(=O)=O,0,0,0,0
3017,NC(=O)[C@H]1CCCN1CC1=CC=C2COC(=O)C3=C2C1=CC=C3,0,0,1,0
3020,CN(C)C1(CNS(=O)(=O)C2=CC(C)=CS2)CCN(C)CC1,0,0,0,0
3027,CN1C=C(C=N1)S(=O)(=O)NC(C1=CC=CO1)C1=CC=CC=C1,1,0,0,0
3030,O=C(N1CCOC2=CC=CC=C2C1)C1=CC=CC2=C1CCC2=O,0,0,0,0
3034,CCC1=NC2=C(C)C(C)=NN2C(NCCCC(=O)NC)=C1,1,1,1,0
