id,smiles,t340,t450,f340,f480,plate,plate_index,plate_code,well_col,well_row
1224,O=C(CN1C(=O)C=C(C2=NC(=NO2)C2CC2)C2=CC=CC=C12)NCC1=CC=CS1,0,0,1,0,C1112,3,1112,19,14
1232,CC(C)C1=CC=C(CNC(=O)CN2C(=O)C3=NN=C(C)N3C3=NC=CC=C23)C=C1,0,0,1,0,C1112,3,1112,21,14
1239,CC(C)CC(=O)N1CCCC(COC2=CC=C(C=C2)C(=O)NC(C)C)C1,0,0,0,0,C1112,3,1112,0,13
1247,COC1=CC=C(NS(=O)(=O)C2=C(C)NC(C)=C2C2=NN=C(C)O2)C=C1F,0,0,0,0,C1112,3,1112,2,13
1253,CN(C)C1=CC=C(C=C1)C1=NC(=NO1)C1=CNC(=O)C=C1,0,0,0,0,C1112,3,1112,4,9
1260,CCCC(=O)NC1=CC=C(N=C1)N1C=NC(=C1)C(=O)N1CCN(CC1)C1=CC=CC=C1F,0,0,0,0,C1112,3,1112,6,7
1263,CCOC1=CC(=O)C(=NN1C1=CC=C(F)C=C1)C(=O)NCC1=CC=CN=C1,0,0,0,0,C1112,3,1112,6,13
1284,CC1=CC=C(NC(=O)C2=C(O)C3=C(NC2=O)C=CS3)C(C)=C1,0,0,1,0,C1112,3,1112,12,7
1293,CC(C)C1=NC(CN(C)CC2=CC=CC=C2)=CC(=O)N1,0,0,0,0,C1112,3,1112,14,9
1302,CSC1=CC=C(CNC(=O)C2CCN(CC2)C2=CN=CN=C2N2CCCC2)C=C1,0,0,0,0,C1112,3,1112,16,11
1305,O=C(NC1=CC=C2OCOC2=C1)N1CCC(C1)N1C(=NC2=CC=CN=C12)C1=CC=CO1,0,0,1,0,C1112,3,1112,18,1
1309,COC1=CC=CC(=C1)C(=O)NC1CCN(C1=O)C1=CC(C)=CC(C)=C1,0,0,0,0,C1112,3,1112,18,9
1322,CN(C)C(=O)C1=C(C)OC(=N1)C1CCN(CC1)C(=O)C1=CC=CC=C1Br,0,0,0,0,C1112,3,1112,1,3
1323,O=C(CN1C=NC=C(C2=NC(=CS2)C2=CC=CC=C2)C1=O)NC1=CC=C2OCOC2=C1,0,0,1,0,C1112,3,1112,1,5
1324,CC1=NC=C(C2=NC(=CS2)C2=CC=CC=C2)C(=O)N1CC(=O)N1CCCC1,0,0,1,0,C1112,3,1112,1,7
1329,O=C(CN1C=C(C=CC1=O)S(=O)(=O)N1CCCCC1)N1CCCCC1,1,0,0,0,C1112,3,1112,3,1
1331,COC1=CC=C(CN2N=C3N=C(NC4=CC=CC=C4)C=C(C)N3C2=O)C=C1,0,0,1,0,C1112,3,1112,3,5
1342,CN1N=CC(=CC1=O)N1CCC(CC1)C(=O)N1CCN2C=CC=C2C1C1=CC=CC=C1,0,0,0,0,C1112,3,1112,5,11
1353,COC1=CC=C(C2=NOC(=N2)C2=C(O)C3=CC=CC=C3NC2=O)C(OC)=C1,0,0,0,0,C1112,3,1112,9,1
1357,COC1=CC=CC(NC(=O)C2=C(O)C3=C(NC2=O)N(CC2=CC=CC=C2)N=C3)=C1,0,0,1,0,C1112,3,1112,9,9
1359,COC1=CC=C(NC(=O)C2=CN(C=N2)C2=NC=CC=C2C2=NC(C)=NO2)C=C1,0,0,0,0,C1112,3,1112,9,13
1374,FC1=CC=C(C=C1)C1=NNC(=C1)N1CCC(C1)NC(=O)C1=CC=NC=C1,0,0,0,0,C1112,3,1112,13,11
1378,CC1=CC=C(NS(=O)(=O)C2=CC=C(O2)C2=C(C=NN2)C(=O)N2CCOCC2)C=C1,0,0,0,0,C1112,3,1112,15,3
1380,COC1=CC=C(C=C1)C1=NC(=NO1)C1CN(CC2=CC=CC=C2)C(=O)C1,0,0,0,0,C1112,3,1112,15,7
1389,FC(F)(F)C1=CC=C(NC(=O)N2CCC3=C(C2)C(=O)N2NC=CC2=N3)C=C1,0,0,1,0,C1112,3,1112,17,9
1396,CCCS(=O)(=O)N(C)CC1=CC=CN=C1OC1=CC=CC=C1,0,0,0,0,C1112,3,1112,19,7
1399,CCN1C=C(C=N1)S(=O)(=O)N1CCC(C1)C1=NOC(=N1)C1=CN=CC=N1,0,0,0,0,C1112,3,1112,19,13
1410,CCN1N=C(C)C(CN(C)CCN(C2CCOCC2)C2CCCN(C2)C(=O)C2CC2)=C1C,0,0,0,0,C1113,4,1113,0,2
1412,CN(CCN(C1CCOCC1)C1CCCN(C1)C(=O)C1CC1)C(=O)CCN1C=CN=C1,0,0,0,0,C1113,4,1113,0,6
1421,CN(CCN(C1CCN(C1)C(=O)C1CC1)C1CCOCC1)C(=O)CN1C=CC(C)=N1,0,0,0,0,C1113,4,1113,2,8
1422,COC1=CC=CC(CN(C)CCN(C2CCN(C2)C(=O)C2CC2)C2CCOCC2)=N1,0,0,0,0,C1113,4,1113,2,10
1435,COC1=CC=CC=C1OCCNC(=O)[C@@H]1CCC(=O)N(CC(C)C)[C@H]1C1=CC=CN=C1,0,0,0,0,C1113,4,1113,6,4
1436,COCCN1[C@H]([C@@H](CCC1=O)C(=O)NCCCN1C=CC=N1)C1=CC=C(F)C=C1,0,0,0,0,C1113,4,1113,6,6
1441,CC(=O)N(C1CCN(C1)C(=O)C1=CC=C(F)C(Cl)=C1)C1CCOCC1,0,0,0,0,C1113,4,1113,8,0
1445,CC(=O)N(C1CCN(C1)C(=O)CC1=CC=C(F)C=C1)C1CCOCC1,0,0,0,0,C1113,4,1113,8,8
1447,COC1=CC=C(C=N1)C(=O)N1CCC(C1)N(C1CCOCC1)C(C)=O,0,0,0,0,C1113,4,1113,8,12
1451,COC1=CC(=CC(OC)=C1)C(=O)N1CCC(C1)N(C1CCOCC1)C(C)=O,0,0,0,0,C1113,4,1113,10,4
1455,COC1=CC=C(OC)C(NC(=O)N2CCC(C2)N(C2CCOCC2)C(C)=O)=C1,0,0,0,0,C1113,4,1113,10,12
1457,CC(=O)N(C1CCN(C1)C(=O)NC1=CC=CC(F)=C1C)C1CCOCC1,0,0,0,0,C1113,4,1113,12,0
1459,ClC1=CC=C(S1)S(=O)(=O)N1CCC(C1)N(C1CCOCC1)C(=O)C1CC1,0,0,0,0,C1113,4,1113,12,4
1471,COCC(=O)N(C1CCN(C1)C(=O)C1=CC=C(C)S1)C1CCOCC1,0,0,0,0,C1113,4,1113,14,12
1475,COCC(=O)N(C1CCN(C1)C(=O)C1=CC=C(OC)N=C1)C1CCOCC1,0,0,0,0,C1113,4,1113,16,4
1486,CN(C)C(=O)N1CCCC(C1)N(C1CCOCC1)C(=O)CCC1CCCCC1,0,0,0,0,C1113,4,1113,18,10
1487,COC1=CC=C(C(=O)N2CCCC(C2)N(C2CCOCC2)C(C)=O)C(OC)=N1,0,0,0,0,C1113,4,1113,18,12
1496,CC(=O)N(C1CCOCC1)C1CCCN(C1)C(=O)C1=CC=CC2=C1C=CN2,0,0,1,0,C1113,4,1113,20,14
1500,CC(=O)N(C1CCOCC1)C1CCCN(C1)C(=O)C1=NOC(C)=C1CN1C=C(C)C=N1,0,0,0,0,C1113,4,1113,1,6
1502,COCC(=O)N(C1CCOCC1)C1CCCN(C1)C(=O)C1=CC=C(CN2C=NC=N2)O1,0,0,0,0,C1113,4,1113,1,10
1506,CC1=C(C=NN1C(F)F)S(=O)(=O)N1CCCC(C1)N(C1CCOCC1)C(=O)C1CC1,0,0,0,0,C1113,4,1113,3,2
1523,CC1=NNC(=N1)[C@@H]1C[C@@H](CN1C(=O)C1=CSC=N1)NC(=O)C1=CC=CC=C1,0,0,0,0,C1113,4,1113,7,4
1532,CC1=CC=C(C=N1)C(=O)N1CCC[C@H]1CN1C=C(N=N1)C(=O)N1CCC2=CC=CC=C2C1,0,0,0,0,C1113,4,1113,9,6
1556,COC1=CC(OC)=CC(CC(=O)N2C[C@@H](NC(=O)C3=CC=CC=C3)[C@@H](C2)C2=NC(C)=NN2)=C1,1,0,0,0,C1113,4,1113,15,6
1564,FC1(F)C[C@@H](CN2C=C(N=N2)C(=O)N2CCCC2)N(C1)C(=O)CC1=CC=CN=C1,0,0,0,0,C1113,4,1113,17,6
1566,COCCNC(=O)C1=CN(C[C@@H]2CC(F)(F)CN2C(=O)C2=CC=NC(C)=C2)N=N1,0,0,0,0,C1113,4,1113,17,10
1567,COC1=CC=CC(C(=O)N2CC(F)(F)C[C@H]2CN2C=C(N=N2)C(=O)N2CCCC2)=C1OC,0,0,0,0,C1113,4,1113,17,12
1573,CC1=NNC(=N1)[C@]12CN(CC3=CC=CC=C3)C[C@H]1CN(C2)C(=O)C1=C(C)N=CO1,1,0,0,0,C1113,4,1113,19,8
1577,COC1=CC=C(C(=O)N2CC3(C2)CN(CC3C2=NC(C)=NO2)C(C)=O)C(OC)=C1,0,0,0,0,C1113,4,1113,21,0
1587,CCS(=O)(=O)N1CC(C2=NC(C)=NO2)C2(CN(CC3=CC=C(C=C3)C(F)(F)F)C2)C1,0,0,0,0,C1113,4,1113,0,5
1598,CN(C)CC1CN(CC11CN(C1)C(=O)C1=NC=CC=C1F)C(=O)C1=CC=CC=C1,0,0,0,0,C1113,4,1113,2,11
1600,CCN1N=CC=C1C(=O)N1C[C@H]2CCCC(=O)N[C@H]2C1,0,0,0,0,C1113,4,1113,2,15
1602,CC1=CN(CC2=C(C)ON=C2C(=O)N2C[C@H]3CCCC(=O)N[C@H]3C2)N=C1,0,0,0,0,C1113,4,1113,4,3
1607,CN1C=CC(=N1)C(=O)N1C[C@H]2CCCC(=O)N(CC3=CC=CC=C3)[C@H]2C1,0,0,0,0,C1113,4,1113,4,13
1608,O=C(CCN1C=CN=C1)N1C[C@H]2CCCC(=O)N(CC3=CC=CC=C3)[C@H]2C1,0,0,0,0,C1113,4,1113,4,15
1619,O=C(CCC1=CC=CC=C1)N1C[C@H]2CCCC(=O)N(CC3=CC=CC=C3)[C@H]2C1,0,0,0,0,C1113,4,1113,8,5
1625,COCCNC(=O)C1=C2C[C@@H](CN2N=C1)NC(=O)CC1CC1,1,0,0,0,C1113,4,1113,10,1
1636,O=C(NCC1=CC=CC=C1)C1=NN2C[C@H](CC2=C1)OC1=CC=CN=C1,0,0,0,0,C1113,4,1113,12,7
1642,CCN(CC)CCNC(=O)C1=NN2C[C@H](CC2=C1)OC1=CC=NC=C1,0,0,0,0,C1113,4,1113,14,3
1648,CC1=C(OC=N1)C(=O)N[C@@H]1CN2N=C(C=C2C1)C(=O)NCC1=CC=CC=C1,0,0,0,0,C1113,4,1113,14,15
1651,COCCNC(=O)C1=NN2C[C@H](CC2=C1)NS(=O)(=O)CC1=CC=CC=C1Cl,1,0,0,0,C1113,4,1113,16,5
1653,CN(C)C(=O)C1=NN2CCN(CC2=C1)S(=O)(=O)C1=CC=CC2=CC=CN=C12,0,0,0,0,C1113,4,1113,16,9
1664,COCCNC(=O)C1=NN2CCN(CC2=C1)S(=O)(=O)CC1=CC=CC=C1Cl,0,0,0,0,C1113,4,1113,18,15
1674,CC(C)CN1C2=NN(CC(=O)NC3CCCC3)C(=O)N2C2=CC(=CC=C2C1=O)C(=O)NC(C)C,0,0,0,0,C1113,4,1113,1,3
1681,CCC(C)NC(=O)C1=CC=C2C(=O)N(C3CC3)C3=NN(CC(=O)NC(C)C)C(=O)N3C2=C1,1,0,0,0,C1113,4,1113,3,1
1693,CCN1C(=O)N(N=C(C2=NOC(=N2)C(=O)N2CCCCC2)C1=O)C1=CC=C(C)C=C1,0,0,0,0,C1113,4,1113,5,9
1708,CC(C)NC(=O)COCC1=NN=C(S1)C(=O)NC1=CC=CC(F)=C1,0,0,0,0,C1113,4,1113,9,7
1710,CC1=CC=C(NC(=O)C2=NN=C(CCCC(=O)NCCN3CCCC3)S2)C=C1,0,0,0,0,C1113,4,1113,9,11
1722,COC1=CC=C(CNC(=O)CCN2N=NC3=CC(=CC=C23)S(=O)(=O)N(C)C)C=C1,0,0,0,0,C1113,4,1113,13,3
1723,CN(C)S(=O)(=O)C1=CC=C2N(CCC(=O)NC3=CC=C(NC(C)=O)C=C3)N=NC2=C1,0,0,0,0,C1113,4,1113,13,5
1727,COCC(=O)NC1=CC=C(OC)C(=C1)N1C=NN=N1,0,0,0,0,C1113,4,1113,13,13
1728,COC1=CC=CC=C1C(=O)NC1=NC2=CC=C(C=C2S1)S(=O)(=O)N(C)C,0,0,1,0,C1113,4,1113,13,15
1733,O=C(CN1C(=O)N(CC2=CC=C3OCOC3=C2)C(=O)C2=NC=CC=C12)NC1=CC=CC=C1,0,0,0,0,C1113,4,1113,15,9
1735,FC1=CC=C(CN2C(=O)N(CC(=O)N3CCN(CC3)C3=CC=CC=C3)C3=CC=CN=C3C2=O)C=C1,0,0,0,0,C1113,4,1113,15,13
1737,O=C(N1CCN(CC1)C1=CC(=O)N2N=C(SC2=N1)C1=CC=CC=C1)C1=CC=CO1,0,0,0,0,C1113,4,1113,17,1
1748,CC1=CC2=C(OCC(=O)N2)C=C1S(=O)(=O)N1CCN(CC1)C(=O)CC1=CC=C(F)C=C1,0,0,0,0,C1113,4,1113,19,7
1752,CC1=CC2=C(OCC(=O)N2)C=C1S(=O)(=O)N1CCN(CC1)C(=O)C1=CC=C(F)C=C1,0,0,0,0,C1113,4,1113,19,15
1757,CC1=CC2=C(OCC(=O)N2)C=C1S(=O)(=O)N1CCN(CC1)C(=O)COC1=CC=C(Cl)C=C1,0,0,0,0,C1113,4,1113,21,9
1763,CCN(CC)C(=O)C(C)SC1=CC(=NC=N1)C1=CC=CC=C1,0,0,0,0,C1114,5,1114,0,4
1769,COC1=C2OC(=CC2=CC=C1)C(=O)N(C)C1=CC=CC=C1,0,0,0,0,C1114,5,1114,2,0
1779,CN(C)S(=O)(=O)C1=CC=C2N(CCC2=C1)C(=O)C1=CC=C(NS(C)(=O)=O)C=C1,0,0,0,0,C1114,5,1114,4,4
1783,CCC1=C(C)NC2=C(C(COC)=NN2C1=O)C1=CC=C(OC)C(OC)=C1,0,0,1,0,C1114,5,1114,4,12
1785,CC(=O)N1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(=O)NC1=NC=CS1,0,0,0,0,C1114,5,1114,6,0
1789,CCOC1=CC=C(C=C1)S(=O)(=O)NCCCN1CC(C)CC(C)C1,0,0,0,0,C1114,5,1114,6,8
1801,COC1=CC=CC=C1NC1=NC=CC=C1C#N,0,0,1,0,C1114,5,1114,10,0
1803,FC1=CC=CC=C1NS(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O,0,0,0,0,C1114,5,1114,10,4
1811,CCC(N(C1=CC=CC(Cl)=C1)S(C)(=O)=O)C(=O)NCC1CCCO1,0,0,0,0,C1114,5,1114,12,4
1812,Cl.COC1=CC=C2C=CC=CC2=C1CNC(C)C,0,0,1,0,C1114,5,1114,12,6
1814,O=C1N(CC2=CC=CO2)C=CC2=NC(=NC=C12)N1CCOCC1,0,0,1,0,C1114,5,1114,12,10
1818,CC(CNS(=O)(=O)C1=C(C)C=C(C)C=C1C)N1N=C(C)N=C1C,0,0,0,0,C1114,5,1114,14,2
1839,CC1CCCN(C1)C1=NC2=C(C(C(C#N)C(=O)N2)C2=CC=C(F)C=C2)C(=O)N1,0,0,1,0,C1114,5,1114,18,12
1842,FC1=CC=CC=C1NC(=O)CC1N2N=CN=C2NC1=O,0,0,0,0,C1114,5,1114,20,2
1845,CC1=C(SC(NS(=O)(=O)C2=CC=CC=C2)=N1)C(=O)N1CCN(CC1)C1=CC=CC=N1,0,0,0,0,C1114,5,1114,20,8
1862,CC1=CC=C(C=C1S(=O)(=O)N1CCCCC1)C(=O)NC1=CC=C2OCOC2=C1,0,0,0,0,C1114,5,1114,3,10
1866,COC1=CC=CC(=C1)N1CC(CC1=O)C(=O)NC1CCCCC1,0,0,0,0,C1114,5,1114,5,2
1872,CNC(=O)CN(C1=CC=C(Cl)C=C1)S(=O)(=O)C1=CC=C(OC)C(OC)=C1,0,0,0,0,C1114,5,1114,5,14
1873,CC1=CC=CC(C)=C1OCC(=O)NCC1CCCO1,0,0,0,0,C1114,5,1114,7,0
1874,COC1=CC=C(NS(=O)(=O)C2=CC=C(SC)C=C2)C(OC)=C1,0,0,0,0,C1114,5,1114,7,2
1876,COC1=CC=C2OC(=O)C(=CC2=C1)C(=O)NC1CCCCC1C,0,0,1,0,C1114,5,1114,7,6
1887,CC1=CC=C(F)C(NC(=O)C2=CC=C(F)C=C2)=C1,0,0,0,0,C1114,5,1114,9,12
1889,CN(C)S(=O)(=O)C1=CC(=CC=C1)C(=O)N(C)C1=CC=CC=C1,0,0,0,0,C1114,5,1114,11,0
1904,CC1=CC=C(NC(=O)C2=CC=CC=C2F)C=C1F,0,0,0,0,C1114,5,1114,13,14
1910,O=C(COC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1)N1CCN(CC2=CC=CC=C2)CC1,0,0,0,0,C1114,5,1114,15,10
1914,CN(C)S(=O)(=O)C1=CC=C(NC(=O)C2=CC=CC=N2)C=C1,0,0,0,0,C1114,5,1114,17,2
1924,COC1=CC=C(NC(=O)C2=CC=C(NS(C)(=O)=O)C=C2)C(OC)=C1,0,0,0,0,C1114,5,1114,19,6
1928,Cl.CC(=O)C1=CC=CC=C1OCC(O)CN1CCCCC1,0,0,0,0,C1114,5,1114,19,14
1929,COC1=CC=C(NC(=O)C2CCCN(C2)S(=O)(=O)C2=CC=CC=C2)C=C1,0,0,0,0,C1114,5,1114,21,0
1935,CNC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(F)C=C1,0,0,0,0,C1114,5,1114,21,12
1941,Cl.CCC(=O)C1=CC=C(OCC(O)CN2CCCCC2)C=C1,0,0,0,0,C1114,5,1114,0,9
1943,CCN(CC(=O)NC1CCCC1)S(=O)(=O)C1=CC=C2C=CC=CC2=C1,0,0,0,0,C1114,5,1114,0,13
1960,O=C(CSC1=CC=CC=C1)N1CCN(CC1)C(=O)C1CCCO1,0,0,0,0,C1114,5,1114,4,15
1963,O=C(N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1)C1=CC2=CC=CC=C2OC1=O,0,0,1,0,C1114,5,1114,6,5
1970,CC1=C(C(=O)N2CCN(CC2)C(=O)C2CCCO2)C(C)=NO1,0,0,0,0,C1114,5,1114,8,3
1989,CC1=CC(=NO1)N1C(=O)C2=CC=C(C=C2C1=O)C(=O)NC1=NC=CS1,0,0,0,0,C1114,5,1114,12,9
1990,CCOC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NCC1CCCO1)C1=CC=C(F)C=C1,0,0,0,0,C1114,5,1114,12,11
1993,O=C(NCC1=CC=CC=N1)C1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1,0,0,0,0,C1114,5,1114,14,1
2006,COC1=CC=C(C=C1I)S(=O)(=O)N1CCN(CC2=CC=C3OCOC3=C2)CC1,0,0,0,0,C1114,5,1114,16,11
2022,COC1=CC=CC=C1C(=O)NC1=CC=C2C(=O)N(CC(C)C)C(=O)C2=C1,1,0,1,0,C1114,5,1114,20,11
2023,COC1=CC=CC=C1NC(=O)C1=CC=C2C(=O)N(C)C(=O)C2=C1,0,0,0,0,C1114,5,1114,20,13
2041,CC1=CC=CC=C1C1CC(=NN1S(C)(=O)=O)C1=CC=CC(NS(C)(=O)=O)=C1,0,0,0,0,C1114,5,1114,5,1
2047,CN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(I)C=C1,0,0,0,0,C1114,5,1114,5,13
2048,COC1=CC(=CC(OC)=C1OC)C(=O)NC1=CC=CC=C1N1CCN(CC1)C(C)=O,0,0,0,0,C1114,5,1114,5,15
2049,CCOC1=CC=C(C=C1C)S(=O)(=O)N1CC(C)CC(C)C1,0,0,0,0,C1114,5,1114,7,1
2053,COC1=CC=C(C)C=C1S(=O)(=O)N1CCCC(C1)C(=O)N1CCN(CC1)C1=CC=CC=C1F,0,0,0,0,C1114,5,1114,7,9
2054,ClC1=CC=C(NC(=O)NCC2=CC=CS2)C=C1,0,0,0,0,C1114,5,1114,7,11
2059,ClC1=CC=CC=C1C(=O)NC1=CC=CC(=C1)C(=O)N1CCOCC1,0,0,0,0,C1114,5,1114,9,5
2062,COC1=CC=C(C=C1OC)S(=O)(=O)N(C)C1=CC=C(C=C1)C(=O)NC1=CC=CC(=C1)N(C)S(C)(=O)=O,0,0,0,0,C1114,5,1114,9,11
2092,FC1=CC=CC=C1NC(=O)CN1CCC2=CC=CC=C2C1,0,0,0,0,C1114,5,1114,17,7
2095,FC1=CC=CC=C1N1N=NN=C1SCC(=O)NC1=CC=CC=C1,0,0,0,0,C1114,5,1114,17,13
2121,NC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(C=C2)N2CCCC2=O)C=C1,0,0,0,0,C1115,6,1115,2,0
2131,COC1=CC(=CC(OC)=C1OC)C(=O)NS(=O)(=O)C1=CC=C(N)C=C1,0,0,0,0,C1115,6,1115,4,4
2132,FC1=CC=C(C=C1C(=O)NC1CCCCC1)S(=O)(=O)N1CCOCC1,0,0,0,0,C1115,6,1115,4,6
2133,CCCNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)NCC1CCCO1,0,0,0,0,C1115,6,1115,4,8
2140,CC1=NN2C(N=C(C)C=C2N2CCN(CCO)CC2)=C1C1=CC=C(C)C=C1,0,0,0,0,C1115,6,1115,6,6
2153,CSC1=CC=C(C=C1)S(=O)(=O)N1CCCC(C)C1,0,0,0,0,C1115,6,1115,10,0
2154,CCNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)NC1=C(C)N(C)N(C1=O)C1=CC=CC=C1,0,0,0,0,C1115,6,1115,10,2
2159,CCOC1=CC=C(C=C1)C(=O)NC1=CC=CC(=C1)C(=O)N(CC)CC,0,0,0,0,C1115,6,1115,10,12
2173,COC1=CC=C(CNS(=O)(=O)C2=CC=C(SC)C(=C2)C(=O)N2CCCC2)C=C1,0,0,0,0,C1115,6,1115,14,8
2178,CCCC(=O)NC1=CC=CC(=C1)C(=O)NC(C)CC,0,0,0,0,C1115,6,1115,16,2
2183,CN(C)S(=O)(=O)C1=CC=C(F)C(=C1)C(=O)N1CCC2=CC=CC=C12,0,0,0,0,C1115,6,1115,16,12
2195,CCNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)N1CCN(CC1)C1=CC=CC=C1,0,0,0,0,C1115,6,1115,20,4
2198,COC1=CC=C(NC(=O)C2=CN=C3C=CC=CC3=C2O)C=C1OC,0,0,0,0,C1115,6,1115,20,10
2212,CC1=NN(C(=O)C1)C1=CC=C(C=C1)S(N)(=O)=O,0,0,0,0,C1115,6,1115,3,6
2245,N#CC1=C(OC(=N1)C1=CC=CS1)N1CCOCC1,0,0,1,0,C1115,6,1115,11,8
2246,CC1(C)C2CCC1(C)C(C2)NC(=O)C1=CC=C(F)C=C1,0,0,0,0,C1115,6,1115,11,10
2248,CCCN1N=NN=C1NC(=O)COC1=CC(C)=CC=C1C(C)C,0,0,0,0,C1115,6,1115,11,14
2249,CCN1C=NC2=C(C(C)=C(S2)C(=O)NC2=CC=CC=C2OC)C1=O,0,0,1,0,C1115,6,1115,13,0
2250,CC(C)C1=CC=CC=C1OCC(=O)C1=CC=C(O)C=C1O,0,0,0,0,C1115,6,1115,13,2
2252,CC(=O)CSC1=NN=C2C=CC=CN12,0,0,1,0,C1115,6,1115,13,6
2253,O\N=C\CC1=C(C2=CC=CC=C2N1)C1=CC=CC=C1,0,0,0,0,C1115,6,1115,13,8
2279,COC1=CC=C(C=C1)C1CC(=NN1C(=O)CN1CCCC1)C1=CC=CS1,0,0,1,0,C1115,6,1115,19,12
2281,CCNC1=NC(NC(C)(C)C)=NC(OCCNC(=O)NC2=CC=CC=C2)=N1,0,0,0,0,C1115,6,1115,21,0
2294,CC(C)OC1=CC=CC=C1NS(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O,0,0,0,0,C1115,6,1115,0,11
2296,Cl.Cl.COC1=CC=CC=C1OCC(O)CN1CCN(CC1)C1=CC=CC=C1F,0,0,0,0,C1115,6,1115,0,15
2297,CC1=C(Cl)C=CC=C1NS(=O)(=O)C1=CC=C(N)C=C1,0,0,0,0,C1115,6,1115,2,1
2298,CC(C)C(=O)N1CCN(CC2=NC3=CC(NC(C)=O)=CC=C3N2C)CC1,0,0,0,0,C1115,6,1115,2,3
2303,CN1C=C(C(=O)NC2=CC(NC(C)=O)=CC=C2)C(=O)C2=CC=CC=C12,0,0,0,0,C1115,6,1115,2,13
2308,CS(=O)(=O)NC1=CC=C(Cl)C(=C1)C(=O)NC1=CC=CC=C1C(N)=O,0,0,0,0,C1115,6,1115,4,7
2319,O=C1N(CCC2=CC=CC=C2)C=CC2=C1C=NC1=NC(=NN21)C1=CC=NC=C1,0,0,1,0,C1115,6,1115,6,13
2327,CCN1C(=O)N(C)C2=C(N3C=C(C)N(C3=N2)C2=CC=C(C=C2)C(N)=O)C1=O,0,0,0,0,C1115,6,1115,8,13
2329,CC1=NN2C(N=C(C)C=C2N2CCN(CCO)CC2)=C1C1=CC=CC=C1,1,0,0,0,C1115,6,1115,10,1
2340,CC1CN(CC(C)O1)S(=O)(=O)C1=CC=CC(=C1)C(N)=O,0,0,0,0,C1115,6,1115,12,7
2350,CN(CC1=CC=C(C)C=C1)C(=O)C1=CC=CO1,0,0,1,0,C1115,6,1115,14,11
2352,CC1CC2=CC=CC=C2N1C(=O)C1CCCN(C1)S(=O)(=O)N(C)C,0,0,0,0,C1115,6,1115,14,15
2358,O=S(=O)(N1CCN(CC1)C1=CC=C(NC2=CC=NC=C2)N=N1)C1=CC=CS1,0,0,1,0,C1115,6,1115,16,11
2359,COC1=CC=C(C=C1)N1CC(CC1=O)C(=O)N1CCN(CC1)C(C)=O,0,0,0,0,C1115,6,1115,16,13
2365,CC1=CC=C(C=C1)C(=O)N1CCN(CC1)C1=CC=C(NC2=CC=NC=C2)N=N1,0,0,1,0,C1115,6,1115,18,9
2371,CC(NC(=O)CNC(=O)C1CCCCC1)C1=CC=CC=C1,0,0,1,1,C1115,6,1115,20,5
2377,CC(N(C1=CC=C(Cl)C=C1)S(C)(=O)=O)C(=O)NCCN1CCOCC1,0,0,0,0,C1115,6,1115,1,1
2379,COC1=CC=CC=C1NC(=O)N1CCN(CC1)C1=CC(=NC=N1)N1C=CC=N1,0,0,0,0,C1115,6,1115,1,5
2380,CC(C)C12OC3C(O)C4CC3C1C4C(=O)N2C1=CC=C(Cl)C=C1,0,0,0,0,C1115,6,1115,1,7
2384,COC1=CC=CC=C1N1C=CC2=C(C=NC3=NC(C)=NN23)C1=O,0,0,0,0,C1115,6,1115,1,15
2387,CC1=NN(C(C)=C1)C1=CC(=NC=N1)N1CCN(CC1)C(=O)NC1=CC=C(F)C=C1,0,0,0,0,C1115,6,1115,3,5
2392,CCNC1=CC(=NC(C)=N1)N1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1,0,0,0,0,C1115,6,1115,3,15
2397,COC1=CC=C(C=C1OC)C1=NN2C(CN3CCCCCC3)=NN=C2S1,0,0,1,0,C1115,6,1115,5,9
2410,CC1=C(C)C2=C(NC3=CC=C(F)C=C3)N=CN=C2N1CCO,0,0,0,0,C1115,6,1115,9,3
2418,CC1CCCN(C1)C1=NC2=C(C(C(C#N)C(=O)N2)C2=CC=CC=C2F)C(=O)N1,0,0,1,0,C1115,6,1115,11,3
2420,COCC(C)NC(=O)C1=NOC(=C1)C1=CC=C(C)C=C1,0,0,0,0,C1115,6,1115,11,7
2430,COCC1=NN2C(NC=C3C2=CC=NN=C3O)=C1C1=CC=C(F)C=C1,0,0,1,0,C1115,6,1115,13,11
2431,CC1=C(CC(=O)N2CCC(CC2)C(N)=O)C(=O)OC2=CC(O)=CC=C12,0,0,1,0,C1115,6,1115,13,13
